source,detector,type,ShortSeperation,cond,beta,se,tstat,dfe,p,q,minDiscoverableChange,RelativePower,subject,age,gender,handed
3,4,hbo,0,open_dig_02,1.59058604601887,6.85413322522428,0.232062318276111,18005.7933240101,0.816492248931171,0.906389429832155,17.043346935754,0.153287341117812,863,,,
3,4,hbr,0,open_dig_02,-6.99830311725672,2.64281603383773,-2.64804777466642,18005.7933240101,0.00810286427111222,0.0407025096580701,6.57157208241979,0.397550129978664,863,,,
4,2,hbo,0,open_dig_02,12.6769815645773,5.88122356688336,2.15550070838325,18005.7933240101,0.0311358827722448,0.10759700310063,14.6241297569534,0.178645114543513,863,,,
4,2,hbr,0,open_dig_02,-3.25853997078109,2.09195023614174,-1.55765654196007,18005.7933240101,0.119332262598806,0.282235433802767,5.20180050129235,0.502235588404645,863,,,
4,4,hbo,0,open_dig_02,11.8349253180238,5.95834810636934,1.98627624750097,18005.7933240101,0.0470177941903904,0.144392458166266,14.8159060531717,0.176332741727319,863,,,
4,4,hbr,0,open_dig_02,-4.73620070533974,3.82791322191661,-1.23728006116303,18005.7933240101,0.215999262784467,0.425614310905353,9.51841041562918,0.274471179687775,863,,,
4,5,hbo,0,open_dig_02,14.1099529962128,7.46710028895374,1.88961610935988,18005.7933240101,0.0588253708394373,0.170811539818926,18.5675382498191,0.140704131068942,863,,,
4,5,hbr,0,open_dig_02,0.942855489004494,4.29793684910999,0.21937397456171,18005.7933240101,0.826361228204818,0.907904356230441,10.6871615155899,0.244454931435172,863,,,
5,3,hbo,0,open_dig_02,31.8412523109047,11.1935717972222,2.84460160596875,18005.7933240101,0.00445171377178499,0.0249046924295664,27.8337057832847,0.0938620734109748,863,,,
5,3,hbr,0,open_dig_02,4.45857704819457,4.50475805336838,0.989748393892258,18005.7933240101,0.322310414399674,0.559398182877761,11.2014388752528,0.233231584319223,863,,,
5,4,hbo,0,open_dig_02,-1.76931749223151,7.43920421364964,-0.237836930055654,18005.7933240101,0.812010280524311,0.902860631576718,18.4981724417831,0.141231753772013,863,,,
5,4,hbr,0,open_dig_02,-5.78211185930936,3.55545505000069,-1.62626493036615,18005.7933240101,0.103910808228978,0.257511150421108,8.840921519972,0.295504188067763,863,,,
5,6,hbo,0,open_dig_02,26.5317501466903,7.16138736809221,3.70483382380673,18005.7933240101,0.000212162111637422,0.00224807535509851,17.8073587782835,0.146710658669729,863,,,
5,6,hbr,0,open_dig_02,-4.77106990163224,3.38036655857997,-1.4114060765163,18005.7933240101,0.158142191071801,0.346138858707088,8.40555007245486,0.310810037773905,863,,,
6,4,hbo,0,open_dig_02,1.74110344458213,4.83204834912914,0.360324094210672,18005.7933240101,0.718609009667381,0.85612391322994,12.0152722041452,0.217434053190142,863,,,
6,4,hbr,0,open_dig_02,0.876077931009372,2.51744488212176,0.348002825098993,18005.7933240101,0.727842129976568,0.860715009580569,6.25982675092159,0.417348504915973,863,,,
6,6,hbo,0,open_dig_02,3.32457623539305,4.36805495531007,0.761111357207512,18005.7933240101,0.446600524878473,0.665147597469053,10.8615157586688,0.240530824019201,863,,,
6,6,hbr,0,open_dig_02,-4.53081389613197,1.60079500091883,-2.83035235213213,18005.7933240101,0.00465482477215183,0.0258601376230657,3.98050397871973,0.656331296111511,863,,,
6,7,hbo,0,open_dig_02,24.2762092266904,20.9415900494874,1.15923428781305,18005.7933240101,0.246376071448808,0.468173057384907,52.072927804532,0.0501705866306748,863,,,
6,7,hbr,0,open_dig_02,-14.9808456205108,8.21133463651445,-1.82441055975158,18005.7933240101,0.0681065905344589,0.193210185913359,20.4181360964296,0.127951411587808,863,,,
7,5,hbo,0,open_dig_02,3.17678197137961,6.00069007543747,0.529402773921467,18005.7933240101,0.596532600985125,0.775347003717465,14.9211927240107,0.1750885055808,863,,,
7,5,hbr,0,open_dig_02,4.6929600905823,2.22023272686288,2.11372440096102,18005.7933240101,0.0345525274330697,0.116633003993484,5.52078510857966,0.473216994349246,863,,,
7,7,hbo,0,open_dig_02,6.54672976598146,6.99878479510564,0.935409497168664,18005.7933240101,0.349589849105585,0.576959046751157,17.4030345591601,0.150119183332601,863,,,
7,7,hbr,0,open_dig_02,-11.8139470045375,2.98022205776029,-3.9641163562879,18005.7933240101,7.39527569734502e-05,0.000969872222602625,7.41055897324395,0.352541467514497,863,,,
8,6,hbo,0,open_dig_02,-4.61155529842834,8.80262203138592,-0.523884279250632,18005.7933240101,0.600365477726988,0.778431737733534,21.8884191910805,0.119356693268865,863,,,
8,6,hbr,0,open_dig_02,-10.7699786555111,3.65331844392605,-2.94799887302928,18005.7933240101,0.00320248750163066,0.0190482527978032,9.08426662578961,0.287588359429406,863,,,
8,7,hbo,0,open_dig_02,12.3379332491349,3.72512924216886,3.31208192979406,18005.7933240101,0.000927867418727564,0.00749791853517224,9.26282988214442,0.282044404223186,863,,,
8,7,hbr,0,open_dig_02,-0.171941707669285,1.49960047971769,-0.114658344002167,18005.7933240101,0.908717211233673,0.959068296816541,3.72887576021917,0.700621180089032,863,,,
1,1,hbo,0,open_dig_03,23.496493890066,5.3861803411438,4.36236672407376,18005.7933240101,1.29378147105142e-05,0.000246434565914557,13.3931654369977,0.195064366808552,863,,,
1,1,hbr,0,open_dig_03,-4.25576975888925,2.78455068494127,-1.52835061753563,18005.7933240101,0.12644307451526,0.292353929515052,6.92400655548865,0.377314682560373,863,,,
1,2,hbo,0,open_dig_03,26.0370484087204,8.65542684274029,3.0081761283164,18005.7933240101,0.00263183904781772,0.0161447169232648,21.5224066574857,0.121386486981068,863,,,
1,2,hbr,0,open_dig_03,3.77293341292075,3.33163933141788,1.13245553843161,18005.7933240101,0.257458046833037,0.481792836178782,8.28438594995364,0.315355821338184,863,,,
2,1,hbo,0,open_dig_03,42.749626433865,5.84610136606389,7.31250174381562,18005.7933240101,2.73213290105884e-13,4.37141264169414e-11,14.5367956135915,0.179718378449752,863,,,
2,1,hbr,0,open_dig_03,0.71002779302157,3.09220534549177,0.229618577581448,18005.7933240101,0.81839077791597,0.906988446853517,7.68901431706338,0.339774284167015,863,,,
2,3,hbo,0,open_dig_03,-0.597984198657006,8.84876708317118,-0.0675782505106579,18005.7933240101,0.946122119731614,0.975845284206322,22.0031625293119,0.118734265224366,863,,,
2,3,hbr,0,open_dig_03,-7.37679245814625,3.76410031431821,-1.95977573447917,18005.7933240101,0.0500374111459528,0.152205052915446,9.35973454992286,0.279124297980403,863,,,
3,1,hbo,0,open_dig_03,17.5382515083147,19.0393871981253,0.921156302238635,18005.7933240101,0.356981170229112,0.58329874410462,47.3429492539787,0.0551830711161407,863,,,
3,1,hbr,0,open_dig_03,-12.0117380536251,8.88925850135577,-1.35126434356623,18005.7933240101,0.176627746954833,0.373321525928313,22.1038476583229,0.118193419350066,863,,,
3,3,hbo,0,open_dig_03,22.872966565103,4.4239443361527,5.17026545252478,18005.7933240101,2.3626287527101e-07,9.45051501084041e-06,11.0004891454451,0.237492106122562,863,,,
3,3,hbr,0,open_dig_03,7.0855909727673,1.73881792597271,4.07494704703113,18005.7933240101,4.62221188215385e-05,0.000678489817563868,4.32370895000972,0.60423339446201,863,,,
3,4,hbo,0,open_dig_03,6.29980416700325,8.02520705860347,0.785002071722187,18005.7933240101,0.43246268211114,0.652835306436813,19.9553150831213,0.130918971945469,863,,,
3,4,hbr,0,open_dig_03,-6.03806211922701,3.09449373379371,-1.95122777379956,18005.7933240101,0.0510454425921699,0.153809243215578,7.69470457642546,0.339523019965476,863,,,
4,2,hbo,0,open_dig_03,-0.401402754275353,6.82554168930416,-0.0588089228001294,18005.7933240101,0.953104954010855,0.977514088115407,16.9722518096308,0.153929447007596,863,,,
4,2,hbr,0,open_dig_03,-5.33547137066975,2.23704295611299,-2.38505539470752,18005.7933240101,0.0170868322909603,0.0713810226254215,5.56258507945341,0.469661011600537,863,,,
4,4,hbo,0,open_dig_03,1.01282290627572,6.78692318864168,0.149231526293201,18005.7933240101,0.881372615436021,0.943275039931527,16.8762238388719,0.15480532614841,863,,,
4,4,hbr,0,open_dig_03,-6.53075202973486,4.23566410158013,-1.54184842638927,18005.7933240101,0.123128004257457,0.286344195947574,10.5323153802845,0.248048908639836,863,,,
4,5,hbo,0,open_dig_03,8.37790231062908,8.63244162072479,0.970513636665134,18005.7933240101,0.331803567442828,0.563228244289657,21.4652520763982,0.121709697432471,863,,,
4,5,hbr,0,open_dig_03,4.14336890804058,4.92174690970196,0.841849242567307,18005.7933240101,0.399883525328424,0.626873586569451,12.2383148030043,0.213471329801781,863,,,
5,3,hbo,0,open_dig_03,-12.8470024782745,14.4763479830843,-0.887447752242918,18005.7933240101,0.37484973751435,0.604596350829596,35.9965896388505,0.0725771347158534,863,,,
5,3,hbr,0,open_dig_03,-5.60277498360626,5.9175335338098,-0.946809164932454,18005.7933240101,0.343748736655549,0.571723470528979,14.7144173751275,0.177548948689347,863,,,
5,4,hbo,0,open_dig_03,-4.7970869551006,8.70680217123383,-0.550958533426838,18005.7933240101,0.581668936559175,0.768289308641258,21.6501554943818,0.120670234271901,863,,,
5,4,hbr,0,open_dig_03,-13.4120728212347,4.2817587422393,-3.13237471530692,18005.7933240101,0.00173676280107755,0.01197767449019,10.6469333672449,0.245378574789202,863,,,
5,6,hbo,0,open_dig_03,44.6030735009098,8.83362373064072,5.0492385527128,18005.7933240101,4.47904021123894e-07,1.37816621884275e-05,21.9655073798617,0.118937809646289,863,,,
5,6,hbr,0,open_dig_03,-13.8038915595476,4.10092680847985,-3.3660419227683,18005.7933240101,0.000764145247845195,0.00633488288369074,10.1972803939435,0.256198636754345,863,,,
6,4,hbo,0,open_dig_03,-2.18136797866552,5.50947111757661,-0.395930558870961,18005.7933240101,0.692160947838151,0.844561063071092,13.699737750035,0.190699222364564,863,,,
6,4,hbr,0,open_dig_03,-0.499537022748266,2.87985049853514,-0.173459359436318,18005.7933240101,0.862292319931795,0.931578468528611,7.16097711509429,0.364828611171416,863,,,
6,6,hbo,0,open_dig_03,13.2240916829547,4.99686035954882,2.64648013580847,18005.7933240101,0.00814050193161402,0.0407025096580701,12.4250903650214,0.210262401220424,863,,,
6,6,hbr,0,open_dig_03,-5.72170589811884,1.78668752202153,-3.20240995003148,18005.7933240101,0.0013651981340067,0.00988378739552359,4.44274050459519,0.588044548815752,863,,,
6,7,hbo,0,open_dig_03,3.26821722810551,23.8921454167009,0.136790446027546,18005.7933240101,0.891197964976344,0.950049423003168,59.409718194235,0.043974780809239,863,,,
6,7,hbr,0,open_dig_03,-14.2774773100898,9.36000508036267,-1.525370679557,18005.7933240101,0.127184231178096,0.293220129517225,23.2743964354181,0.112249069176913,863,,,
7,5,hbo,0,open_dig_03,-7.4741091878699,6.98472480940216,-1.07006494769973,18005.7933240101,0.284604419301683,0.515408333181396,17.3680732874161,0.150421367545876,863,,,
7,5,hbr,0,open_dig_03,5.48089665755377,2.51424346598548,2.17993870987569,18005.7933240101,0.0292749128418717,0.103598679080161,6.25186617529469,0.417879919735646,863,,,
7,7,hbo,0,open_dig_03,2.7196000490707,8.16455694413702,0.333098301313661,18005.7933240101,0.739063959882369,0.86541678428636,20.3018196470924,0.128684491387663,863,,,
7,7,hbr,0,open_dig_03,-9.95353330502425,3.45181194149297,-2.88356766641208,18005.7933240101,0.00393663893975425,0.0229040811040247,8.58320469455397,0.304376911480136,863,,,
8,6,hbo,0,open_dig_03,-11.6945759112616,10.2209219678815,-1.14418013834866,18005.7933240101,0.25256414831437,0.47616785275232,25.415134689941,0.102794235301226,863,,,
8,6,hbr,0,open_dig_03,-13.8520738756029,4.2143239799488,-3.28690293900262,18005.7933240101,0.00101489615702981,0.00792114073779363,10.479251472032,0.249304956799892,863,,,
8,7,hbo,0,open_dig_03,12.66029307053,4.30834305134554,2.93855269175375,18005.7933240101,0.00330166925235503,0.0195654474213632,10.7130373643889,0.243864484615206,863,,,
8,7,hbr,0,open_dig_03,-1.57533862103131,1.73052138374845,-0.910326006847135,18005.7933240101,0.3626627928065,0.58969559805935,4.30307893847524,0.607130236949795,863,,,
1,1,hbo,0,open_dig_04,19.3098554158964,5.68372367165649,3.39739518164658,18005.7933240101,0.000681778434289416,0.00583339836825168,14.1330305729255,0.184852733605129,863,,,
1,1,hbr,0,open_dig_04,-4.70789761361045,2.90899779766671,-1.61839160462295,18005.7933240101,0.105595745139797,0.260328493410903,7.23345419060713,0.361173136193023,863,,,
1,2,hbo,0,open_dig_04,23.8220133858306,9.19237732653869,2.59149646925999,18005.7933240101,0.00956366383699265,0.0459515379555203,22.857576704811,0.11429598899608,863,,,
1,2,hbr,0,open_dig_04,2.61883106663945,3.51684296752075,0.744653966874623,18005.7933240101,0.456490652814688,0.671309783551012,8.74490950853402,0.298748584302744,863,,,
2,1,hbo,0,open_dig_04,36.9206791156046,6.11792763008542,6.03483423603183,18005.7933240101,1.6224148688881e-09,1.17993808646407e-07,15.212713220054,0.171733292920174,863,,,
2,1,hbr,0,open_dig_04,1.06633838285865,3.17127139727509,0.336249487752734,18005.7933240101,0.736686655624862,0.86541678428636,7.88561833789335,0.331303041002626,863,,,
2,3,hbo,0,open_dig_04,0.0249125559837072,9.13800084053452,0.00272625888511627,18005.7933240101,0.997824793023247,0.999352706397416,22.7223652512744,0.114976117434941,863,,,
2,3,hbr,0,open_dig_04,-8.97099630661239,3.91541036862207,-2.29120206109316,18005.7933240101,0.021963224061597,0.0855016021862658,9.73597902396926,0.268337609304446,863,,,
3,1,hbo,0,open_dig_04,-1.06649794743872,20.0631343880236,-0.0531570953377729,18005.7933240101,0.957607329923553,0.977514088115407,49.8885779948572,0.0523672840664943,863,,,
3,1,hbr,0,open_dig_04,-11.7577760802814,9.51710713483801,-1.23543592750378,18005.7933240101,0.216684427433139,0.426439217580593,23.6650431781586,0.110396136438971,863,,,
3,3,hbo,0,open_dig_04,21.3814621707494,4.60358592397062,4.64452331809802,18005.7933240101,3.43272174058747e-06,7.95993447092747e-05,11.4471822289707,0.228224665535447,863,,,
3,3,hbr,0,open_dig_04,7.2882350420235,1.80762853802049,4.03193183152813,18005.7933240101,5.55480184992386e-05,0.000779621312270016,4.49481200497748,0.581232170030042,863,,,
3,4,hbo,0,open_dig_04,5.09022779089575,8.32459390731819,0.611468601059435,18005.7933240101,0.540897118797544,0.7384261007475,20.6997642735556,0.126210583898663,863,,,
3,4,hbr,0,open_dig_04,-6.9153885575925,3.28448384916317,-2.10547193263088,18005.7933240101,0.0352640601133837,0.118186369336389,8.16713009606505,0.319883399039874,863,,,
4,2,hbo,0,open_dig_04,-1.71551992065159,7.16947855869928,-0.239280989071377,18005.7933240101,0.81089042927175,0.902721994761651,17.8274781667033,0.146545086809284,863,,,
4,2,hbr,0,open_dig_04,-7.0697548893133,2.19363925080915,-3.22284299330691,18005.7933240101,0.00127150987483249,0.0092926798639492,5.45465831709224,0.478953801257129,863,,,
4,4,hbo,0,open_dig_04,1.55430878634744,7.10347052072392,0.218809774998411,18005.7933240101,0.826800712001623,0.907904356230441,17.6633439348762,0.147906837185665,863,,,
4,4,hbr,0,open_dig_04,-5.11315589485086,4.33778024668058,-1.17874940731809,18005.7933240101,0.238513551835458,0.458679907375881,10.7862352898486,0.242209562959276,863,,,
4,5,hbo,0,open_dig_04,12.7386138650669,8.9345829076897,1.42576480588738,18005.7933240101,0.153953578486186,0.340699482127107,22.216550396426,0.117593833827164,863,,,
4,5,hbr,0,open_dig_04,4.92469758224127,5.18906952158733,0.94905214928298,18005.7933240101,0.342606826981591,0.570907570547989,12.9030337205426,0.202474037665329,863,,,
5,3,hbo,0,open_dig_04,-5.2787301732269,14.7989062132083,-0.356697319192112,18005.7933240101,0.721322592420555,0.856809234623192,36.7986563104982,0.070995237257748,863,,,
5,3,hbr,0,open_dig_04,-5.84595862759252,6.02981803647207,-0.969508298962347,18005.7933240101,0.332304664130898,0.563228244289657,14.9936217138087,0.174242713694989,863,,,
5,4,hbo,0,open_dig_04,5.30459592474252,9.22253833013116,0.575177433246524,18005.7933240101,0.565178490282608,0.753584743468084,22.932574437021,0.113922200174466,863,,,
5,4,hbr,0,open_dig_04,-11.6250275156704,4.55285661052899,-2.55334804280597,18005.7933240101,0.0106774505324929,0.0499529849473352,11.3210397598374,0.230767614190206,863,,,
5,6,hbo,0,open_dig_04,37.3173342854741,9.10938642102641,4.09658044578477,18005.7933240101,4.21131806046011e-05,0.00062868216523851,22.6512132232912,0.115337280602869,863,,,
5,6,hbr,0,open_dig_04,-14.6973835840769,4.14783900075502,-3.54338333320111,18005.7933240101,0.000396027936555377,0.00374937691413375,10.3139312879647,0.253301021946762,863,,,
6,4,hbo,0,open_dig_04,0.967155496633756,5.82485024845891,0.166039547006318,18005.7933240101,0.868127692333979,0.93595320340531,14.4839530209233,0.180374054773315,863,,,
6,4,hbr,0,open_dig_04,-2.2696970101485,3.06709437237631,-0.740015380873329,18005.7933240101,0.45930030997603,0.67263892612509,7.6265738869407,0.342556090619365,863,,,
6,6,hbo,0,open_dig_04,17.1989725055241,5.20556035418398,3.30396178995416,18005.7933240101,0.000955148094084692,0.00752826084007639,12.9440394862563,0.201832614795719,863,,,
6,6,hbr,0,open_dig_04,-6.18984271392447,1.87037732856265,-3.30940854521652,18005.7933240101,0.000936768248161414,0.00752826084007639,4.65084185906218,0.561732566855529,863,,,
6,7,hbo,0,open_dig_04,5.67524206962234,25.3223053390908,0.224120276318653,18005.7933240101,0.822666258401628,0.907904356230441,62.9659244904886,0.0414911613967454,863,,,
6,7,hbr,0,open_dig_04,-19.7769742189236,9.98674681366728,-1.98032197951169,18005.7933240101,0.0476825571561025,0.145787365283533,24.8328395600011,0.105204615413302,863,,,
7,5,hbo,0,open_dig_04,-5.96462682169422,7.46494389771426,-0.799018305217347,18005.7933240101,0.424290337211667,0.644695669077557,18.5621762116421,0.140744776137379,863,,,
7,5,hbr,0,open_dig_04,4.53580669892914,2.6067253082826,1.74004015095763,18005.7933240101,0.0818690533412717,0.220522702602752,6.48182962533777,0.403054305117439,863,,,
7,7,hbo,0,open_dig_04,-1.94924631871816,8.69227777066203,-0.224250348429638,18005.7933240101,0.822565052925117,0.907904356230441,21.6140394181626,0.120871868741703,863,,,
7,7,hbr,0,open_dig_04,-12.5526378076865,3.6459471979278,-3.44290170050211,18005.7933240101,0.000576816901250578,0.00507091781319189,9.0659374368508,0.288169795316572,863,,,
8,6,hbo,0,open_dig_04,-15.9530504185127,10.8847332458603,-1.46563540494481,18005.7933240101,0.142765102065697,0.319474354272887,27.0657541831282,0.0965252738886801,863,,,
8,6,hbr,0,open_dig_04,-15.5322546233503,4.43361943881343,-3.50328999538742,18005.7933240101,0.000460663647256636,0.00414079682927314,11.0245470570537,0.236973847724528,863,,,
8,7,hbo,0,open_dig_04,11.3392303451279,4.53726360555624,2.49913413257325,18005.7933240101,0.0124585520371595,0.055680679495685,11.2822665138574,0.231560682627141,863,,,
8,7,hbr,0,open_dig_04,-3.10573248023589,1.83045334234686,-1.69670125339222,18005.7933240101,0.089770439702149,0.232415377869642,4.55156769473316,0.573984506163278,863,,,
1,1,hbo,0,open_dig_05,24.1232492784064,5.81772390354118,4.14650981696172,18005.7933240101,3.39127892703843e-05,0.000537232305273414,14.4662327979826,0.180595001616073,863,,,
1,1,hbr,0,open_dig_05,-6.46897779517394,2.95226723632753,-2.19118977969657,18005.7933240101,0.0284508294270588,0.102298411493587,7.34104708829079,0.355879659142524,863,,,
1,2,hbo,0,open_dig_05,26.9405948810486,9.4227258533544,2.85910842577023,18005.7933240101,0.00425321453852807,0.0242175916784516,23.4303566216373,0.11150190232775,863,,,
1,2,hbr,0,open_dig_05,1.74994339796891,3.58118017644595,0.48864991755472,18005.7933240101,0.625095517572964,0.796934524395811,8.90488909115358,0.293381456948803,863,,,
2,1,hbo,0,open_dig_05,30.798931852957,6.22540598365136,4.94729692068896,18005.7933240101,7.59298593817242e-07,2.09461681053032e-05,15.4799666870813,0.168768408120052,863,,,
2,1,hbr,0,open_dig_05,6.74087635532084,3.19943030336765,2.10689895267465,18005.7933240101,0.0351401346644033,0.11811809971228,7.95563769557094,0.328387168383069,863,,,
2,3,hbo,0,open_dig_05,9.01202664708029,9.2408028722045,0.975242819451073,18005.7933240101,0.329452928314957,0.562012613999799,22.9779906722983,0.113697031772223,863,,,
2,3,hbr,0,open_dig_05,-2.25751391125567,3.9606494190304,-0.569985795866863,18005.7933240101,0.568694443516168,0.755740124273978,9.84846951778048,0.265272622392085,863,,,
3,1,hbo,0,open_dig_05,0.735377656893459,20.4933013806038,0.0358838062855733,18005.7933240101,0.971375406043623,0.98491802894157,50.9582224056008,0.0512680625853817,863,,,
3,1,hbr,0,open_dig_05,-13.3212517870827,9.77629686476675,-1.36260712735635,18005.7933240101,0.173023403361008,0.368625093711867,24.3095390384233,0.107469307887773,863,,,
3,3,hbo,0,open_dig_05,24.7354964439461,4.66297476225309,5.3046601590428,18005.7933240101,1.14217596248074e-07,4.68585010248508e-06,11.5948572947594,0.225317937868105,863,,,
3,3,hbr,0,open_dig_05,8.24707079232841,1.83225141073054,4.50105850323248,18005.7933240101,6.80396054284766e-06,0.000139568421391747,4.55603873465467,0.573421230082707,863,,,
3,4,hbo,0,open_dig_05,10.8640511705868,8.43092167917867,1.2885959073036,18005.7933240101,0.19755516355091,0.401127235636364,20.96415672774,0.12461886110941,863,,,
3,4,hbr,0,open_dig_05,-5.24418330381923,3.36159023929723,-1.5600305005989,18005.7933240101,0.118770248355248,0.281947177104446,8.35886126247746,0.312546081756096,863,,,
4,2,hbo,0,open_dig_05,15.2098906497799,7.30456536984995,2.08224444298351,18005.7933240101,0.0373342313812123,0.12316447465967,18.1633822574514,0.143834958627178,863,,,
4,2,hbr,0,open_dig_05,-6.69839555126331,2.19154313916677,-3.05647442277137,18005.7933240101,0.00224284584637088,0.0142970253155116,5.44944616892364,0.479411898851028,863,,,
4,4,hbo,0,open_dig_05,9.70539037886767,7.21203094910422,1.34572223099974,18005.7933240101,0.17840905849018,0.374245007184723,17.9332880669177,0.145680442191167,863,,,
4,4,hbr,0,open_dig_05,-1.81846314954729,4.36003227458858,-0.417075616652146,18005.7933240101,0.676628071598994,0.835959645158512,10.8415667255237,0.240973412945899,863,,,
4,5,hbo,0,open_dig_05,32.2893694249761,9.11212198747799,3.54356202313232,18005.7933240101,0.00039575984132669,0.00374937691413375,22.6580154266578,0.115302654991417,863,,,
4,5,hbr,0,open_dig_05,6.80302521716676,5.29859336473127,1.28393042244935,18005.7933240101,0.19918282243966,0.403919538534165,13.1753734599526,0.198288826003384,863,,,
5,3,hbo,0,open_dig_05,7.41090402774897,14.7688093707329,0.501794277501817,18005.7933240101,0.615818374352114,0.790143864445374,36.7238181200043,0.0711399159802242,863,,,
5,3,hbr,0,open_dig_05,-4.40143859213929,6.00575121322157,-0.732870616160321,18005.7933240101,0.463646886585335,0.675623878448576,14.9337776452998,0.17494095583728,863,,,
5,4,hbo,0,open_dig_05,36.2150557508235,9.53090520532702,3.79974986327449,18005.7933240101,0.000145318763428439,0.00166238867687975,23.6993531769084,0.110236313878629,863,,,
5,4,hbr,0,open_dig_05,1.08937952611499,4.70455160473893,0.231558630373541,18005.7933240101,0.816883473636229,0.906389429832155,11.69824141755,0.223326672982724,863,,,
5,6,hbo,0,open_dig_05,51.2809334351566,9.19639209666704,5.57620128590883,18005.7933240101,2.49358140276584e-08,1.32991008147512e-06,22.8675597497733,0.114246092023704,863,,,
5,6,hbr,0,open_dig_05,-12.6985390508915,4.14544797573553,-3.06324892393285,18005.7933240101,0.00219271122565309,0.0140897106869275,10.3079858142483,0.2534471217373,863,,,
6,4,hbo,0,open_dig_05,9.05601243577837,5.9667383934969,1.51774920208475,18005.7933240101,0.129095191671852,0.295920210136051,14.8367691688578,0.17608478677513,863,,,
6,4,hbr,0,open_dig_05,-0.175894812798158,3.17078162166133,-0.0554736446043857,18005.7933240101,0.955761741654276,0.977514088115407,7.8844004719092,0.331354215813637,863,,,
6,6,hbo,0,open_dig_05,22.974978087215,5.28768227208569,4.344999738071,18005.7933240101,1.40038284365428e-05,0.000260536343005447,13.1482421610274,0.198697993506229,863,,,
6,6,hbr,0,open_dig_05,-4.89512543366458,1.90157991492817,-2.57424123763396,18005.7933240101,0.0100539369148382,0.0474615291759641,4.7284295696079,0.552515226687998,863,,,
6,7,hbo,0,open_dig_05,6.66914381440245,25.9394159962873,0.25710462468997,18005.7933240101,0.797100945325584,0.896878700788281,64.5004191789845,0.0405040675515696,863,,,
6,7,hbr,0,open_dig_05,-18.0934212869675,10.2454075126218,-1.76600308622935,18005.7933240101,0.0774122743144068,0.213183543722979,25.4760199427084,0.102548566903516,863,,,
7,5,hbo,0,open_dig_05,5.4228571433761,7.65073787446675,0.708801847920331,18005.7933240101,0.47845662741305,0.687190847271885,19.0241676991598,0.137326866375632,863,,,
7,5,hbr,0,open_dig_05,5.88737798667672,2.65104015766937,2.22078038676432,18005.7933240101,0.0263782347681395,0.0966400062391928,6.59202201986621,0.396316839909944,863,,,
7,7,hbo,0,open_dig_05,6.19231557656759,8.90027036060561,0.695744660069657,18005.7933240101,0.486597731098656,0.695139615855222,22.1312295214172,0.118047184545346,863,,,
7,7,hbr,0,open_dig_05,-9.72224027651061,3.72551904685129,-2.60963375955025,18005.7933240101,0.00907141876896977,0.0441439075324151,9.26379916246353,0.282014893642771,863,,,
8,6,hbo,0,open_dig_05,-14.0355826614103,11.1641744198363,-1.2571984397227,18005.7933240101,0.208698094838711,0.415836801671155,27.7606068683199,0.0941092299574881,863,,,
8,6,hbr,0,open_dig_05,-13.87441622613,4.50516574570255,-3.07966832060833,18005.7933240101,0.00207543261722792,0.0135538456635293,11.2024526346394,0.233210478163671,863,,,
8,7,hbo,0,open_dig_05,5.70207634100338,4.63103187648794,1.23127555436472,18005.7933240101,0.21823590322375,0.428964920341524,11.5154287709278,0.22687208505217,863,,,
8,7,hbr,0,open_dig_05,0.312545973785684,1.87442445769606,0.166742368572083,18005.7933240101,0.867574639216249,0.93595320340531,4.66090536726199,0.560519712303202,863,,,
1,1,hbo,0,open_dig_06,24.4689838956909,5.79581458471561,4.22183690282625,18005.7933240101,2.43508066316551e-05,0.000410118848533139,14.4117535356747,0.181277686234581,863,,,
1,1,hbr,0,open_dig_06,-7.32526540126694,2.92402114776632,-2.50520260664419,18005.7933240101,0.012246885454785,0.054888002038252,7.27081094447685,0.359317462038359,863,,,
1,2,hbo,0,open_dig_06,21.8426011036124,9.38727585826956,2.32683064111411,18005.7933240101,0.0199853151487028,0.0797419058302357,23.342207391786,0.111922976763949,863,,,
1,2,hbr,0,open_dig_06,1.26666253489827,3.551134058872,0.356692401328443,18005.7933240101,0.7213262743984,0.856809234623192,8.83017703215819,0.295863755167728,863,,,
2,1,hbo,0,open_dig_06,25.9175228067505,6.16998530129029,4.20058096432264,18005.7933240101,2.67511987088168e-05,0.000441256885918628,15.3421587563251,0.170284337232079,863,,,
2,1,hbr,0,open_dig_06,3.47739886052059,3.17492520159611,1.09526953856186,18005.7933240101,0.273413218515932,0.499384874001703,7.89470381269117,0.330921766986414,863,,,
2,3,hbo,0,open_dig_06,4.13670053898889,9.13430652699105,0.452875160995015,18005.7933240101,0.650644094552894,0.821002012054124,22.7131790470759,0.115022618811543,863,,,
2,3,hbr,0,open_dig_06,-5.35318317102432,3.90641591329448,-1.37035668752171,18005.7933240101,0.170592669581183,0.364648340511614,9.71361359604294,0.268955452026053,863,,,
3,1,hbo,0,open_dig_06,1.82691096506694,20.4985725650608,0.0891238138298886,18005.7933240101,0.928984503220615,0.967062592812612,50.9713296246336,0.0512548790618079,863,,,
3,1,hbr,0,open_dig_06,-13.1782779923181,9.73476384868507,-1.35373371117761,18005.7933240101,0.175838340613758,0.372635208194554,24.2062638934694,0.107927821783145,863,,,
